"_id";"timestamp";"eventName";"transactionId";"userId";"trackingIds";"server.ip";"server.port";"client.ip";"client.port";"request.protocol";"request.operation";"request.detail";"http.request.secure";"http.request.method";"http.request.path";"http.request.queryParameters";"http.request.headers";"http.request.cookies";"http.response.headers";"response.status";"response.statusCode";"response.detail";"response.elapsedTime";"response.elapsedTimeUnits";"component";"realm"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-27445";"2023-06-11T22:47:36.346Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-27441";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""6d2ef2499a4385af01""]";"172.29.119.77";"7070";"172.29.112.1";"59933";"CREST";"READ";;"false";"GET";"http://openam.example.com:7070/openam/json/global-config/realms/L1VzZXJz";"{}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/?realm=/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""6C6AB07465451DAC6A1139FCAC860D38"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"3";"MILLISECONDS";"Config";
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-27450";"2023-06-11T22:47:36.377Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-27448";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""6d2ef2499a4385af01""]";"172.29.119.77";"7070";"172.29.112.1";"59933";"CREST";"READ";;"false";"GET";"http://openam.example.com:7070/openam/json/realms/root/serverinfo/version";"{}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/?realm=/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""6C6AB07465451DAC6A1139FCAC860D38"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"2";"MILLISECONDS";"Server Info";"/"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-27458";"2023-06-11T22:47:36.501Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-27456";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""6d2ef2499a4385af01""]";"172.29.119.77";"7070";"172.29.112.1";"59932";"CREST";"READ";;"false";"GET";"http://openam.example.com:7070/openam/json/realms/root/realms/Users/realm-config/authentication";"{}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/?realm=/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""6C6AB07465451DAC6A1139FCAC860D38"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"3";"MILLISECONDS";"Config";"/Users"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-27460";"2023-06-11T22:47:36.502Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-27454";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""6d2ef2499a4385af01""]";"172.29.119.77";"7070";"172.29.112.1";"59933";"CREST";"ACTION";"{""action"":""schema""}";"false";"POST";"http://openam.example.com:7070/openam/json/realms/root/realms/Users/realm-config/authentication";"{""_action"":[""schema""]}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""origin"":[""http://openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/?realm=/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""6C6AB07465451DAC6A1139FCAC860D38"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"4";"MILLISECONDS";"Config";"/Users"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-27477";"2023-06-11T22:47:38.874Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-27475";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""6d2ef2499a4385af01""]";"172.29.119.77";"7070";"172.29.112.1";"59941";"CREST";"ACTION";"{""action"":""getSessionInfo""}";"false";"POST";"http://openam.example.com:7070/openam/json/sessions";"{""_action"":[""getSessionInfo""]}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=2.0""],""host"":[""openam.example.com:7070""],""origin"":[""http://openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/?realm=/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""6C6AB07465451DAC6A1139FCAC860D38"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"2";"MILLISECONDS";"Session";"/"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-27485";"2023-06-11T22:47:38.890Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-27480";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""6d2ef2499a4385af01""]";"172.29.119.77";"7070";"172.29.112.1";"59941";"CREST";"ACTION";"{""action"":""schema""}";"false";"POST";"http://openam.example.com:7070/openam/json/global-config/realms";"{""_action"":[""schema""]}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""origin"":[""http://openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/?realm=/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""6C6AB07465451DAC6A1139FCAC860D38"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"1";"MILLISECONDS";"Config";
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-27487";"2023-06-11T22:47:38.891Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-27483";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""6d2ef2499a4385af01""]";"172.29.119.77";"7070";"172.29.112.1";"59942";"CREST";"READ";;"false";"GET";"http://openam.example.com:7070/openam/json/global-config/realms/L1VzZXJz";"{}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/?realm=/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""6C6AB07465451DAC6A1139FCAC860D38"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"1";"MILLISECONDS";"Config";
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-27495";"2023-06-11T22:47:38.938Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-27492";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""6d2ef2499a4385af01""]";"172.29.119.77";"7070";"172.29.112.1";"59942";"CREST";"QUERY";;"false";"GET";"http://openam.example.com:7070/openam/json/realms/root/realms/Users/realm-config/services";"{""_queryFilter"":[""true""]}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/?realm=/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""6C6AB07465451DAC6A1139FCAC860D38"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"2";"MILLISECONDS";"Config";"/Users"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-27497";"2023-06-11T22:47:38.955Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-27493";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""6d2ef2499a4385af01""]";"172.29.119.77";"7070";"172.29.112.1";"59941";"CREST";"ACTION";"{""action"":""getCreatableTypes""}";"false";"POST";"http://openam.example.com:7070/openam/json/realms/root/realms/Users/realm-config/services";"{""_action"":[""getCreatableTypes""],""forUI"":[""true""]}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""origin"":[""http://openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/?realm=/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""6C6AB07465451DAC6A1139FCAC860D38"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"19";"MILLISECONDS";"Config";"/Users"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-27528";"2023-06-11T22:47:41.019Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-27526";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""6d2ef2499a4385af01""]";"172.29.119.77";"7070";"172.29.112.1";"59941";"CREST";"ACTION";"{""action"":""getSessionInfo""}";"false";"POST";"http://openam.example.com:7070/openam/json/sessions";"{""_action"":[""getSessionInfo""]}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=2.0""],""host"":[""openam.example.com:7070""],""origin"":[""http://openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/?realm=/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""6C6AB07465451DAC6A1139FCAC860D38"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"1";"MILLISECONDS";"Session";"/"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-27537";"2023-06-11T22:47:41.035Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-27533";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""6d2ef2499a4385af01""]";"172.29.119.77";"7070";"172.29.112.1";"59942";"CREST";"READ";;"false";"GET";"http://openam.example.com:7070/openam/json/global-config/realms/L1VzZXJz";"{}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/?realm=/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""6C6AB07465451DAC6A1139FCAC860D38"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"1";"MILLISECONDS";"Config";
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-27538";"2023-06-11T22:47:41.035Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-27534";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""6d2ef2499a4385af01""]";"172.29.119.77";"7070";"172.29.112.1";"59941";"CREST";"ACTION";"{""action"":""schema""}";"false";"POST";"http://openam.example.com:7070/openam/json/global-config/realms";"{""_action"":[""schema""]}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""origin"":[""http://openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/?realm=/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""6C6AB07465451DAC6A1139FCAC860D38"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"1";"MILLISECONDS";"Config";
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-27549";"2023-06-11T22:47:41.094Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-27543";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""6d2ef2499a4385af01""]";"172.29.119.77";"7070";"172.29.112.1";"59941";"CREST";"ACTION";"{""action"":""getAllTypes""}";"false";"POST";"http://openam.example.com:7070/openam/json/realms/root/realms/Users/realm-config/services/oauth-oidc";"{""_action"":[""getAllTypes""]}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""origin"":[""http://openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/?realm=/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""6C6AB07465451DAC6A1139FCAC860D38"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"1";"MILLISECONDS";"Config";"/Users"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-27551";"2023-06-11T22:47:41.094Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-27547";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""6d2ef2499a4385af01""]";"172.29.119.77";"7070";"172.29.112.1";"59946";"CREST";"READ";;"false";"GET";"http://openam.example.com:7070/openam/json/realms/root/realms/Users/realm-config/services/oauth-oidc";"{}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/?realm=/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""6C6AB07465451DAC6A1139FCAC860D38"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"1";"MILLISECONDS";"Config";"/Users"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-27553";"2023-06-11T22:47:41.130Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-27544";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""6d2ef2499a4385af01""]";"172.29.119.77";"7070";"172.29.112.1";"59942";"CREST";"ACTION";"{""action"":""schema""}";"false";"POST";"http://openam.example.com:7070/openam/json/realms/root/realms/Users/realm-config/services/oauth-oidc";"{""_action"":[""schema""]}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""origin"":[""http://openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/?realm=/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""6C6AB07465451DAC6A1139FCAC860D38"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"37";"MILLISECONDS";"Config";"/Users"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-27558";"2023-06-11T22:47:43.409Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-27556";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""6d2ef2499a4385af01""]";"172.29.119.77";"7070";"172.29.112.1";"59942";"CREST";"ACTION";"{""action"":""getSessionInfo""}";"false";"POST";"http://openam.example.com:7070/openam/json/sessions";"{""_action"":[""getSessionInfo""]}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=2.0""],""host"":[""openam.example.com:7070""],""origin"":[""http://openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/?realm=/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""6C6AB07465451DAC6A1139FCAC860D38"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"1";"MILLISECONDS";"Session";"/"
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-27568";"2023-06-11T22:47:43.427Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-27564";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""6d2ef2499a4385af01""]";"172.29.119.77";"7070";"172.29.112.1";"59946";"CREST";"READ";;"false";"GET";"http://openam.example.com:7070/openam/json/global-config/realms/L1VzZXJz";"{}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/?realm=/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""6C6AB07465451DAC6A1139FCAC860D38"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"2";"MILLISECONDS";"Config";
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-27567";"2023-06-11T22:47:43.426Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-27563";"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"[""6d2ef2499a4385af01""]";"172.29.119.77";"7070";"172.29.112.1";"59942";"CREST";"ACTION";"{""action"":""schema""}";"false";"POST";"http://openam.example.com:7070/openam/json/global-config/realms";"{""_action"":[""schema""]}";"{""accept"":[""application/json, text/javascript, */*; q=0.01""],""accept-api-version"":[""protocol=1.0,resource=1.0""],""host"":[""openam.example.com:7070""],""origin"":[""http://openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/?realm=/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""6C6AB07465451DAC6A1139FCAC860D38"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"1";"MILLISECONDS";"Config";
"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-27573";"2023-06-11T22:47:44.938Z";"AM-ACCESS-OUTCOME";"6b4bb103-04f3-4b9c-a56f-965fb4369b4a-27571";;;"172.29.119.77";"7070";"172.29.112.1";"59946";;;;"false";"GET";"http://openam.example.com:7070/openam/realm/RMRealm";"{""RMRealm.tblDataActionHref"":[""/Users""]}";"{""accept"":[""text/html, */*; q=0.01""],""host"":[""openam.example.com:7070""],""referer"":[""http://openam.example.com:7070/openam/XUI/?realm=/""],""user-agent"":[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36""],""x-requested-with"":[""XMLHttpRequest""]}";"{""JSESSIONID"":""6C6AB07465451DAC6A1139FCAC860D38"",""amlbcookie"":""01"",""i18next"":""es-ES""}";;"SUCCESSFUL";;;"17";"MILLISECONDS";"jato";
